       sentence_id                        word    Tag
33791         2392                 information      O
33792         2392                         and      O
33793         2392                     provide      O
33794         2392                        some      O
33795         2392                      online      O
33796         2392                    services      O
33797         2392                           .      O
33798          773                          An      O
33799          773                      Afghan  B-gpe
33800          773                        Army  B-org
33801          773                   spokesman      O
33802          773                        said      O
33803          773                         the      O
33804          773                      troops      O
33805          773                        were      O
33806          773                   traveling      O
33807          773                     towards      O
33808          773                         the      O
33809          773                      nearby      O
33810          773                   Pakistani  B-gpe
33811          773                      border      O
33812          773                        when      O
33813          773                       their      O
33814          773                     vehicle      O
33815          773                         hit      O
33816          773                         the      O
33817          773                        mine      O
33818          773                           .      O
33819         1938                         The      O
33820         1938                      United  B-org
33821         1938                     Nations  I-org
33822         1938                        Food  I-org
33823         1938                         and  I-org
33824         1938                 Agriculture  I-org
33825         1938                Organization  I-org
33826         1938                        says      O
33827         1938                          36      O
33828         1938                   countries      O
33829         1938                         are      O
33830         1938                   currently      O
33831         1938                   dependent      O
33832         1938                          on      O
33833         1938                    external      O
33834         1938                        food      O
33835         1938                         aid      O
33836         1938                           ,      O
33837         1938                         and      O
33838         1938                        says      O
33839         1938                       civil      O
33840         1938                      strife      O
33841         1938                         and      O
33842         1938                         bad      O
33843         1938                     weather      O
33844         1938                         are      O
33845         1938                   primarily      O
33846         1938                          to      O
33847         1938                       blame      O
33848         1938                           .      O
33849         2172                 Authorities      O
33850         2172                          in      O
33851         2172                 Afghanistan  B-geo
33852         2172                         say      O
33853         2172                        four      O
33854         2172                   policemen      O
33855         2172                        were      O
33856         2172                      killed      O
33857         2172                         and      O
33858         2172                        four      O
33859         2172                      others      O
33860         2172                     wounded      O
33861         2172                          by      O
33862         2172                   militants      O
33863         2172                         who      O
33864         2172                    attacked      O
33865         2172                           a      O
33866         2172                    security      O
33867         2172                  checkpoint      O
33868         2172                          in      O
33869         2172                    southern      O
33870         2172                    Kandahar  B-geo
33871         2172                    province      O
33872         2172                           .      O
33873          380                     Taleban  B-org
33874          380                      rebels      O
33875          380                         are      O
33876          380                         not      O
33877          380                       known      O
33878          380                          to      O
33879          380                     operate      O
33880          380                          in      O
33881          380                    northern      O
33882          380                 Afghanistan  B-geo
33883          380                         and      O
33884          380                         the      O
33885          380                        area      O
33886          380                         has      O
33887          380                        been      O
33888          380                      spared      O
33889          380                        much      O
33890          380                          of      O
33891          380                         the      O
33892          380                   bloodshed      O
33893          380                        that      O
33894          380                         has      O
33895          380                     plagued      O
33896          380                    southern      O
33897          380                         and      O
33898          380                     eastern      O
33899          380                     regions      O
33900          380                           .      O
33901         3254                        Both      O
33902         3254                         men      O
33903         3254                        have      O
33904         3254                         yet      O
33905         3254                          to      O
33906         3254                          be      O
33907         3254                    indicted      O
33908         3254                           .      O
33909         1158                 Authorities      O
33910         1158                          in      O
33911         1158                 Afghanistan  B-geo
33912         1158                         say      O
33913         1158                        nine      O
33914         1158                      Afghan  B-gpe
33915         1158                    soldiers      O
33916         1158                         and      O
33917         1158                          10      O
33918         1158                     Taleban  B-org
33919         1158                      rebels      O
33920         1158                        have      O
33921         1158                        been      O
33922         1158                      killed      O
33923         1158                          in      O
33924         1158                         two      O
33925         1158                    separate      O
33926         1158                    ambushes      O
33927         1158                          in      O
33928         1158                         the      O
33929         1158                     country      O
33930         1158                          's      O
33931         1158                     restive      O
33932         1158                       south      O
33933         1158                           .      O
33934         3049                         Ms.  B-per
33935         3049                  Tymoshenko  I-per
33936         3049                     accused      O
33937         3049                         her      O
33938         3049                   political      O
33939         3049                      rivals      O
33940         3049                          of      O
33941         3049                   tampering      O
33942         3049                        with      O
33943         3049                         the      O
33944         3049                  electronic      O
33945         3049                      voting      O
33946         3049                      system      O
33947         3049                           ,      O
33948         3049                      saying      O
33949         3049                         the      O
33950         3049                      device      O
33951         3049                      failed      O
33952         3049                          to      O
33953         3049                    register      O
33954         3049                         two      O
33955         3049                       votes      O
33956         3049                        cast      O
33957         3049                          in      O
33958         3049                         her      O
33959         3049                       favor      O
33960         3049                           .      O
33961         2053                   Ukrainian  B-gpe
33962         2053                 authorities      O
33963         2053                         are      O
33964         2053                   currently      O
33965         2053                   preparing      O
33966         2053                         for      O
33967         2053                           a      O
33968         2053                      summit      O
33969         2053                      Monday  B-tim
33970         2053                          of      O
33971         2053                     leaders      O
33972         2053                        from      O
33973         2053                     another      O
33974         2053                    grouping      O
33975         2053                          of      O
33976         2053                      former      O
33977         2053                      Soviet      O
33978         2053                   republics      O
33979         2053                       known      O
33980         2053                          as      O
33981         2053                        GUAM  B-org
33982         2053                           ,      O
33983         2053                           a      O
33984         2053                       group      O
33985         2053                        that      O
33986         2053                      brings      O
33987         2053                    together      O
33988         2053                     Georgia  B-geo
33989         2053                           ,      O
33990         2053                     Ukraine  B-geo
33991         2053                           ,      O
33992         2053                  Azerbaijan  B-geo
33993         2053                         and      O
33994         2053                     Moldova  B-geo
33995         2053                           .      O
33996         1705                       Hamas  B-org
33997         1705                      seized      O
33998         1705                     control      O
33999         1705                          of      O
34000         1705                        Gaza  B-geo
34001         1705                          in      O
34002         1705                        June  B-tim
34003         1705                       after      O
34004         1705                   factional      O
34005         1705                    fighting      O
34006         1705                        with      O
34007         1705                       Fatah  B-geo
34008         1705                        that      O
34009         1705                      killed      O
34010         1705                        more      O
34011         1705                        than      O
34012         1705                         100      O
34013         1705                      people      O
34014         1705                           .      O
34015         1670                         The      O
34016         1670                       World  B-org
34017         1670                      Health  I-org
34018         1670                Organization  I-org
34019         1670                         has      O
34020         1670                   confirmed      O
34021         1670                        more      O
34022         1670                        than      O
34023         1670                          80      O
34024         1670                      deaths      O
34025         1670                        from      O
34026         1670                        bird      O
34027         1670                         flu      O
34028         1670                          in      O
34029         1670                        East  B-geo
34030         1670                        Asia  I-geo
34031         1670                         and      O
34032         1670                      Turkey  B-geo
34033         1670                       since  B-tim
34034         1670                        2003  I-tim
34035         1670                           .      O
34036         2361                   Ethiopian  B-gpe
34037         2361                     Foreign  B-per
34038         2361                    Minister  I-per
34039         2361                      Seyoum  I-per
34040         2361                      Mesfin  I-per
34041         2361                     visited      O
34042         2361                     Somalia  B-geo
34043         2361                    Saturday  B-tim
34044         2361                          to      O
34045         2361                     discuss      O
34046         2361                         the      O
34047         2361                    security      O
34048         2361                   situation      O
34049         2361                        with      O
34050         2361                  government      O
34051         2361                   officials      O
34052         2361                           .      O
34053         1210                   Meanwhile      O
34054         1210                           ,      O
34055         1210               fourth-seeded      O
34056         1210                       Tommy  B-per
34057         1210                        Haas  I-per
34058         1210                          of      O
34059         1210                     Germany  B-gpe
34060         1210                        beat      O
34061         1210                  Luxembourg  B-gpe
34062         1210                          's      O
34063         1210                      Gilles  B-per
34064         1210                      Muller  I-per
34065         1210                          in      O
34066         1210                    straight      O
34067         1210                        sets      O
34068         1210                           (      O
34069         1210                      06-Mar      O
34070         1210                           ,      O
34071         1210                      06-Feb      O
34072         1210                           )      O
34073         1210                           .      O
34074          514                         The      O
34075          514                       group      O
34076          514                        also      O
34077          514                     accused      O
34078          514                      troops      O
34079          514                          of      O
34080          514                     failing      O
34081          514                          to      O
34082          514                        stop      O
34083          514                      people      O
34084          514                        from      O
34085          514                    damaging      O
34086          514                     several      O
34087          514                        mass      O
34088          514                      graves      O
34089          514                          in      O
34090          514                         the      O
34091          514                    war-torn      O
34092          514                     country      O
34093          514                           .      O
34094          651                         The      O
34095          651                      United  B-gpe
34096          651                      States  I-gpe
34097          651                         and      O
34098          651                       other      O
34099          651                     Western      O
34100          651                   countries      O
34101          651                      accuse      O
34102          651                        Iran  B-gpe
34103          651                          of      O
34104          651                    secretly      O
34105          651                  developing      O
34106          651                     nuclear      O
34107          651                     weapons      O
34108          651                       under      O
34109          651                       cover      O
34110          651                          of      O
34111          651                           a      O
34112          651                    civilian      O
34113          651                      energy      O
34114          651                     program      O
34115          651                           -      O
34116          651                           a      O
34117          651                      charge      O
34118          651                        Iran  B-gpe
34119          651                      denies      O
34120          651                           .      O
34121         1468                         The  B-org
34122         1468                    Interior  I-org
34123         1468                    Ministry  I-org
34124         1468                        says      O
34125         1468                         the      O
34126         1468                     curfews      O
34127         1468                        will      O
34128         1468                       begin      O
34129         1468                     Tuesday  B-tim
34130         1468                         and      O
34131         1468                        last      O
34132         1468                       until      O
34133         1468                    Saturday  B-tim
34134         1468                           .      O
34135          889                      France  B-geo
34136          889                          is      O
34137          889                 prosecuting      O
34138          889                          15      O
34139          889                      piracy      O
34140          889                    suspects      O
34141          889                          in      O
34142          889                         its      O
34143          889                         own      O
34144          889                      courts      O
34145          889                           ,      O
34146          889                      though      O
34147          889                          it      O
34148          889                         has      O
34149          889                 transferred      O
34150          889                      others      O
34151          889                          to      O
34152          889                       Kenya  B-geo
34153          889                           ,      O
34154          889                   including      O
34155          889                          11      O
34156          889                         who      O
34157          889                        were      O
34158          889                      handed      O
34159          889                        over      O
34160          889                          on      O
34161          889                      Friday  B-tim
34162          889                           .      O
34163         2828                        Last      O
34164         2828                        week      O
34165         2828                           ,      O
34166         2828                  Kyrgyzstan  B-gpe
34167         2828                     ordered      O
34168         2828                        U.S.  B-gpe
34169         2828                      forces      O
34170         2828                          to      O
34171         2828                       leave      O
34172         2828                         the      O
34173         2828                       Manas  B-geo
34174         2828                         air      O
34175         2828                        base      O
34176         2828                      within      O
34177         2828                         six      O
34178         2828                      months      O
34179         2828                       after      O
34180         2828                   President  B-per
34181         2828                     Bakiyev  I-per
34182         2828                      signed      O
34183         2828                         the      O
34184         2828                    decision      O
34185         2828                        into      O
34186         2828                         law      O
34187         2828                           .      O
34188         1828                          In      O
34189         1828                    southern      O
34190         1828                       Iraqi  B-gpe
34191         1828                        city      O
34192         1828                          of      O
34193         1828                       Basra  B-geo
34194         1828                           ,      O
34195         1828                      police      O
34196         1828                        said      O
34197         1828                        they      O
34198         1828                    arrested      O
34199         1828                        five      O
34200         1828                        Arab  B-gpe
34201         1828                  foreigners      O
34202         1828                   suspected      O
34203         1828                          of      O
34204         1828                    planning      O
34205         1828                     attacks      O
34206         1828                           .      O
34207         1998                    Egyptian  B-gpe
34208         1998                 authorities      O
34209         1998                        have      O
34210         1998                 tentatively      O
34211         1998                  identified      O
34212         1998                         the      O
34213         1998                     remains      O
34214         1998                          of      O
34215         1998                         one      O
34216         1998                          of      O
34217         1998                         the      O
34218         1998                     bombers      O
34219         1998                         who      O
34220         1998                      struck      O
34221         1998                           a      O
34222         1998                         Red  B-org
34223         1998                         Sea  I-org
34224         1998                      resort      O
34225         1998                          on      O
34226         1998                    Saturday  B-tim
34227         1998                           ,      O
34228         1998                     killing      O
34229         1998                      scores      O
34230         1998                          of      O
34231         1998                      people      O
34232         1998                           .      O
34233         1266                    Hundreds      O
34234         1266                          of      O
34235         1266                    marchers      O
34236         1266                       tried      O
34237         1266                          to      O
34238         1266                       storm      O
34239         1266                     central      O
34240         1266                        bank      O
34241         1266                headquarters      O
34242         1266                          in      O
34243         1266                   Reykjavik  B-geo
34244         1266                           .      O
34245          996                          On      O
34246          996                      Sunday  B-tim
34247          996                           ,      O
34248          996                        Iraq  B-geo
34249          996                          's      O
34250          996                       Sunni  B-geo
34251          996                        Arab  I-geo
34252          996                     leaders      O
34253          996                      called      O
34254          996                         for      O
34255          996                          an      O
34256          996                         end      O
34257          996                          to      O
34258          996                 large-scale      O
34259          996                    military      O
34260          996                  operations      O
34261          996                          in      O
34262          996                      mostly      O
34263          996                       Sunni      O
34264          996                       areas      O
34265          996                           ,      O
34266          996                      saying      O
34267          996                        they      O
34268          996                         may      O
34269          996                  discourage      O
34270          996                      Sunnis      O
34271          996                        from      O
34272          996                      taking      O
34273          996                        part      O
34274          996                          in      O
34275          996                         the      O
34276          996                        vote      O
34277          996                           .      O
34278         1011                         But      O
34279         1011                         Mr.  B-per
34280         1011                  Yekhanurov  B-org
34281         1011                        says      O
34282         1011                     experts      O
34283         1011                    continue      O
34284         1011                          to      O
34285         1011                        work      O
34286         1011                          on      O
34287         1011                         the      O
34288         1011                   documents      O
34289         1011                           .      O
34290         2978                           A      O
34291         2978                         new      O
34292         2978                      United  B-org
34293         2978                     Nations  I-org
34294         2978                      report      O
34295         2978                        says      O
34296         2978                   insurgent      O
34297         2978                         and      O
34298         2978                   terrorist      O
34299         2978                    violence      O
34300         2978                          in      O
34301         2978                 Afghanistan  B-geo
34302         2978                     sharply      O
34303         2978                   increased      O
34304         2978                        last      O
34305         2978                        year      O
34306         2978                           ,      O
34307         2978                        with      O
34308         2978                        more      O
34309         2978                        than      O
34310         2978                       8,000      O
34311         2978            conflict-related      O
34312         2978                      deaths      O
34313         2978                           .      O
34314         3153                         The      O
34315         3153                        past      O
34316         3153                       chief      O
34317         3153                          of      O
34318         3153                         the      O
34319         3153                    national      O
34320         3153                      police      O
34321         3153                           ,      O
34322         3153                       Bager  B-per
34323         3153                     Qalibaf  I-per
34324         3153                           ,      O
34325         3153                         and      O
34326         3153                         the      O
34327         3153                       mayor      O
34328         3153                          of      O
34329         3153                      Tehran  B-geo
34330         3153                           ,      O
34331         3153                     Mahmoud  B-geo
34332         3153                 Ahmadinejad  I-geo
34333         3153                           ,      O
34334         3153                         are      O
34335         3153                        also      O
34336         3153                     seeking      O
34337         3153                         the      O
34338         3153                  presidency      O
34339         3153                           .      O
34340          823                        Some      O
34341          823                          20      O
34342          823                       years      O
34343          823                         ago      O
34344          823                           ,      O
34345          823                           a      O
34346          823                  Venezuelan  B-gpe
34347          823                       court      O
34348          823                   acquitted      O
34349          823                         him      O
34350          823                          of      O
34351          823                           a      O
34352          823                        role      O
34353          823                          in      O
34354          823                         the      O
34355          823                     bombing      O
34356          823                           .      O
34357         3159                          On      O
34358         3159                      Monday  B-tim
34359         3159                           ,      O
34360         3159                   President  B-per
34361         3159                        Bush  I-per
34362         3159                        said      O
34363         3159                   Hezbollah  B-org
34364         3159                           ,      O
34365         3159                       along      O
34366         3159                        with      O
34367         3159                       Syria  B-geo
34368         3159                         and      O
34369         3159                        Iran  B-geo
34370         3159                           ,      O
34371         3159                         are      O
34372         3159                 responsible      O
34373         3159                         for      O
34374         3159                        last      O
34375         3159                        week      O
34376         3159                          's      O
34377         3159                    violence      O
34378         3159                          in      O
34379         3159                     Lebanon  B-geo
34380         3159                     between      O
34381         3159                  government      O
34382         3159                  supporters      O
34383         3159                         and      O
34384         3159                         the      O
34385         3159               Hezbollah-led      O
34386         3159                  opposition      O
34387         3159                           .      O
34388         1050                          He      O
34389         1050                          is      O
34390         1050                          to      O
34391         1050                       visit      O
34392         1050                        Iowa  B-geo
34393         1050                    Thursday  B-tim
34394         1050                          to      O
34395         1050                     inspect      O
34396         1050                         the      O
34397         1050                      damage      O
34398         1050                           .      O
34399         2760                        Rep.  B-per
34400         2760                        Tony  I-per
34401         2760                        Hall  I-per
34402         2760                           ,      O
34403         2760                      D-Ohio  B-geo
34404         2760                           ,      O
34405         2760                       urges      O
34406         2760                         the      O
34407         2760                      United  B-org
34408         2760                     Nations  I-org
34409         2760                          to      O
34410         2760                       allow      O
34411         2760                           a      O
34412         2760                       freer      O
34413         2760                        flow      O
34414         2760                          of      O
34415         2760                        food      O
34416         2760                         and      O
34417         2760                    medicine      O
34418         2760                        into      O
34419         2760                        Iraq  B-geo
34420         2760                           .      O
34421         2402                         But      O
34422         2402                     suicide      O
34423         2402                     attacks      O
34424         2402                         are      O
34425         2402                        more      O
34426         2402                    commonly      O
34427         2402                     carried      O
34428         2402                         out      O
34429         2402                          by      O
34430         2402                 pro-Taliban      O
34431         2402                     Islamic      O
34432         2402                   extremist      O
34433         2402                      groups      O
34434         2402                           ,      O
34435         2402                       based      O
34436         2402                       north      O
34437         2402                          of      O
34438         2402                 Baluchistan  B-geo
34439         2402                          in      O
34440         2402                    Pakistan  B-geo
34441         2402                          's      O
34442         2402                      tribal      O
34443         2402                     regions      O
34444         2402                           .      O
34445         1905                          He      O
34446         1905                         has      O
34447         1905                        told      O
34448         1905                   reporters      O
34449         1905                          he      O
34450         1905                       feels      O
34451         1905                        fine      O
34452         1905                     despite      O
34453         1905                         the      O
34454         1905                   condition      O
34455         1905                           ,      O
34456         1905                       which      O
34457         1905                      causes      O
34458         1905                        some      O
34459         1905                   shortness      O
34460         1905                          of      O
34461         1905                      breath      O
34462         1905                           .      O
34463         1282                         The      O
34464         1282                   documents      O
34465         1282                        also      O
34466         1282                    included      O
34467         1282                  complaints      O
34468         1282                        that      O
34469         1282                         DIA  B-org
34470         1282                   personnel      O
34471         1282                         had      O
34472         1282                       their      O
34473         1282                     e-mails      O
34474         1282                   monitored      O
34475         1282                          by      O
34476         1282                     special      O
34477         1282                      forces      O
34478         1282                           ,      O
34479         1282                         and      O
34480         1282                        were      O
34481         1282                     ordered      O
34482         1282                           "      O
34483         1282                         not      O
34484         1282                          to      O
34485         1282                        talk      O
34486         1282                          to      O
34487         1282                      anyone      O
34488         1282                          in      O
34489         1282                         the      O
34490         1282                        U.S.  B-geo
34491         1282                           "  I-geo
34492         1282                       about      O
34493         1282                        what      O
34494         1282                        they      O
34495         1282                   witnessed      O
34496         1282                           .      O
34497         1965                      Former      O
34498         1965                  Portuguese  B-gpe
34499         1965                       Prime      O
34500         1965                    Minister      O
34501         1965                      Anibal  B-per
34502         1965                      Cavaco  I-per
34503         1965                       Silva  I-per
34504         1965                         was      O
34505         1965                    sworn-in      O
34506         1965                    Thursday  B-tim
34507         1965                          as      O
34508         1965                         the      O
34509         1965                     country      O
34510         1965                          's      O
34511         1965                       first      O
34512         1965                center-right      O
34513         1965                   president      O
34514         1965                          in      O
34515         1965                          32      O
34516         1965                       years      O
34517         1965                           .      O
34518         1821                         ABC  B-org
34519         1821                        says      O
34520         1821                         the      O
34521         1821                        tape      O
34522         1821                         was      O
34523         1821                   delivered      O
34524         1821                          to      O
34525         1821                         its      O
34526         1821                      office      O
34527         1821                          in      O
34528         1821                    Pakistan  B-geo
34529         1821                          on      O
34530         1821                    Saturday  B-tim
34531         1821                           .      O
34532          275                         The      O
34533          275               International  B-org
34534          275                      Atomic  I-org
34535          275                      Energy  I-org
34536          275                      Agency  I-org
34537          275                          is      O
34538          275                          to      O
34539          275                        hold      O
34540          275                      second      O
34541          275                         day      O
34542          275                          of      O
34543          275                       talks      O
34544          275                          in      O
34545          275                      Vienna  B-geo
34546          275                   Wednesday  B-tim
34547          275                          on      O
34548          275                         how      O
34549          275                          to      O
34550          275                     respond      O
34551          275                          to      O
34552          275                        Iran  B-gpe
34553          275                          's      O
34554          275                  resumption      O
34555          275                          of      O
34556          275                   low-level      O
34557          275                     uranium      O
34558          275                  conversion      O
34559          275                           .      O
34560         2948                        Cuba  B-geo
34561         2948                        says      O
34562         2948                         the      O
34563         2948                        Bush  B-per
34564         2948              administration      O
34565         2948                          is      O
34566         2948                  protecting      O
34567         2948                      Posada  B-per
34568         2948                    Carriles  I-per
34569         2948                           ,      O
34570         2948                         who      O
34571         2948                          is      O
34572         2948                      wanted      O
34573         2948                         for      O
34574         2948                         his      O
34575         2948                     alleged      O
34576         2948                        role      O
34577         2948                          in      O
34578         2948                         the      O
34579         2948                     bombing      O
34580         2948                          of      O
34581         2948                           a      O
34582         2948                       Cuban  B-gpe
34583         2948                    airliner      O
34584         2948                          in      O
34585         2948                        1976  B-tim
34586         2948                           .      O
34587         1588                    Speaking      O
34588         1588                      Sunday  B-tim
34589         1588                           ,      O
34590         1588                         the      O
34591         1588                     pontiff      O
34592         1588                        said      O
34593         1588                         the      O
34594         1588                        most      O
34595         1588                       basic      O
34596         1588                        food      O
34597         1588                       needs      O
34598         1588                          of      O
34599         1588                    hundreds      O
34600         1588                          of      O
34601         1588                   thousands      O
34602         1588                          of      O
34603         1588                      people      O
34604         1588                          in      O
34605         1588                      Darfur  B-geo
34606         1588                         are      O
34607         1588                         not      O
34608         1588                       being      O
34609         1588                         met      O
34610         1588                           .      O
34611          502                         Sri  B-geo
34612          502                      Lankan  B-gpe
34613          502                 authorities      O
34614          502                         say      O
34615          502                           a      O
34616          502                   prominent      O
34617          502                       Tamil  B-org
34618          502                  journalist      O
34619          502                         was      O
34620          502                       found      O
34621          502                        shot      O
34622          502                        dead      O
34623          502                      Friday  B-tim
34624          502                          in      O
